asset_id,risk_score,predicted_label,true_label,technique_id
asset_0055,0.8147,1,1,T1055
asset_0056,0.7716,1,1,T1490
asset_0057,0.7798,1,1,T1027
asset_0058,0.5313,1,1,T1027
asset_0059,0.7319,1,1,T1070
asset_0060,0.9868,1,1,T1490
asset_0061,0.8845,1,1,T1486
asset_0062,0.1189,0,0,T1021
asset_0063,0.9635,1,1,T1070
asset_0064,0.7948,1,1,T1490
asset_0065,0.8422,1,1,T1059
asset_0066,0.6676,1,1,T1490
asset_0067,0.3956,0,1,T1070
asset_0068,0.8747,1,1,T1070
asset_0069,0.8988,1,1,T1021
asset_0070,0.1582,0,0,T1021
asset_0071,0.8027,1,1,T1055
asset_0072,0.7597,1,1,T1486
asset_0073,0.2651,0,0,T1027
asset_0074,0.7731,1,1,T1021
asset_0075,0.924,1,1,T1027
asset_0076,0.0319,0,0,T1055
asset_0077,0.8517,1,1,T1021
asset_0078,0.0876,0,0,T1070
asset_0079,0.8722,1,1,T1490
asset_0080,0.803,1,1,T1021
asset_0081,0.2309,0,0,T1490
asset_0082,0.0183,0,0,T1486
asset_0083,0.8987,1,1,T1021
asset_0084,0.7682,1,1,T1059
asset_0085,0.1176,0,0,T1486
asset_0086,0.1582,0,0,T1486
asset_0087,0.8477,1,1,T1055
asset_0088,0.2321,0,0,T1021
asset_0089,0.7772,1,1,T1070
asset_0090,0.8679,1,1,T1059
asset_0091,0.9445,1,1,T1027
asset_0092,0.766,1,1,T1021
asset_0093,0.9303,1,1,T1070
asset_0094,0.7606,1,1,T1027
asset_0095,0.9773,1,1,T1070
asset_0096,0.1512,0,0,T1490
asset_0097,0.8856,1,1,T1070
asset_0098,0.8689,1,1,T1486
asset_0099,0.8106,1,1,T1490
asset_0100,0.0142,0,0,T1486
asset_0101,0.4121,0,0,T1059
asset_0102,0.9383,1,1,T1486
asset_0103,0.3186,0,0,T1070
asset_0104,0.558,1,1,T1490
asset_0105,0.4184,0,1,T1055
asset_0106,0.1287,0,0,T1486
asset_0107,0.8224,1,1,T1027
asset_0108,0.2831,0,0,T1070
asset_0109,0.7867,1,1,T1059
asset_0110,0.787,1,1,T1059
asset_0111,0.8134,1,1,T1059
asset_0112,0.8182,1,1,T1027
asset_0113,0.8887,1,1,T1055
asset_0114,0.4473,0,1,T1021
asset_0115,0.9025,1,1,T1027
asset_0116,0.1767,0,0,T1059
asset_0117,0.8423,1,1,T1486
asset_0118,0.8012,1,1,T1070
asset_0119,0.9094,1,1,T1070
asset_0120,0.6968,1,1,T1059
asset_0121,0.5823,1,1,T1490
asset_0122,0.3875,0,0,T1070
asset_0123,0.445,0,1,T1027
asset_0124,0.6276,1,1,T1055
asset_0125,0.8773,1,1,T1021
asset_0126,0.7213,1,1,T1027
asset_0127,0.387,0,1,T1027
asset_0128,0.6623,1,1,T1070
asset_0129,0.8763,1,1,T1059
asset_0130,0.8073,1,1,T1490
asset_0131,0.0978,0,0,T1486
asset_0132,0.804,1,1,T1055
asset_0133,0.0794,0,0,T1027
asset_0134,0.1263,0,0,T1486
asset_0135,0.8107,1,1,T1070
asset_0136,0.8135,1,1,T1021
asset_0137,0.8022,1,1,T1486
asset_0138,0.4365,0,1,T1486
asset_0139,0.6273,1,1,T1059
asset_0140,0.8097,1,1,T1070
asset_0141,0.5504,1,1,T1070
asset_0142,0.0779,0,0,T1021
asset_0143,0.6477,1,1,T1070
asset_0144,0.9063,1,1,T1027
asset_0145,0.782,1,1,T1059
asset_0146,0.6318,1,1,T1490
asset_0147,0.6547,1,1,T1027
asset_0148,0.7767,1,1,T1059
asset_0149,0.6236,1,1,T1486
asset_0150,0.7264,1,1,T1486
asset_0151,0.5392,1,1,T1021
asset_0152,0.8057,1,1,T1490
asset_0153,0.7846,1,1,T1490
asset_0154,0.3082,0,0,T1059
asset_0155,0.68,1,1,T1021
asset_0156,0.8764,1,1,T1486
asset_0157,0.3107,0,0,T1486
asset_0158,0.4544,0,0,T1021
asset_0159,0.0575,0,0,T1486
asset_0160,0.744,1,1,T1055
asset_0161,0.8328,1,1,T1027
asset_0162,0.8042,1,1,T1070
asset_0163,0.837,1,1,T1021
asset_0164,0.9133,1,1,T1490
asset_0165,0.1727,0,0,T1070
asset_0166,0.6417,1,1,T1490
asset_0167,0.8923,1,1,T1021
asset_0168,0.9394,1,1,T1059
asset_0169,0.9149,1,1,T1059
asset_0170,0.7041,1,1,T1027
asset_0171,0.4361,0,0,T1027
asset_0172,0.6648,1,1,T1490
asset_0173,0.8366,1,1,T1070
asset_0174,0.3126,0,0,T1027
asset_0175,0.9538,1,1,T1055
asset_0176,0.0263,0,0,T1486
asset_0177,0.1317,0,0,T1027
asset_0178,0.1563,0,0,T1070
asset_0179,0.8211,1,1,T1486
asset_0180,0.9571,1,1,T1021
asset_0181,0.1633,0,0,T1059
asset_0182,0.6828,1,1,T1070
asset_0183,0.7612,1,1,T1055
asset_0184,0.9156,1,1,T1070
asset_0185,0.703,1,1,T1070
asset_0186,0.3095,0,0,T1486
asset_0187,0.6587,1,1,T1021
asset_0188,0.8053,1,1,T1027
asset_0189,0.8202,1,1,T1021
asset_0190,0.2268,0,0,T1490
asset_0191,0.1802,0,0,T1059
asset_0192,0.1251,0,0,T1486
asset_0193,0.9577,1,1,T1486
asset_0194,0.8316,1,1,T1059
asset_0195,0.8181,1,1,T1027
asset_0196,0.2872,0,0,T1490
asset_0197,0.2361,0,0,T1027
asset_0198,0.7556,1,1,T1021
asset_0199,0.1667,0,0,T1070
asset_0200,0.2466,0,0,T1490
asset_0201,0.8388,1,1,T1027
asset_0202,0.8386,1,1,T1059
asset_0203,0.7885,1,1,T1027
asset_0204,0.8269,1,1,T1059
asset_0205,0.7442,1,1,T1027
asset_0206,0.8816,1,1,T1490
asset_0207,0.3349,0,0,T1486
asset_0208,0.0509,0,0,T1055
asset_0209,0.3521,0,0,T1055
asset_0210,0.8279,1,1,T1055
asset_0211,0.7947,1,1,T1021
asset_0212,0.9273,1,1,T1021
asset_0213,0.8466,1,1,T1070
asset_0214,0.763,1,1,T1027
asset_0215,0.7986,1,1,T1059
asset_0216,0.8061,1,1,T1059
asset_0217,0.7747,1,1,T1486
asset_0218,0.5451,1,1,T1486
asset_0219,0.5489,1,1,T1055
asset_0220,0.3971,0,1,T1486
asset_0221,0.3227,0,0,T1027
asset_0222,0.783,1,1,T1070
asset_0223,0.9212,1,1,T1021
asset_0224,0.9233,1,1,T1486
asset_0225,0.9048,1,1,T1027
asset_0226,0.5287,1,1,T1055
asset_0227,0.8897,1,1,T1021
asset_0228,0.4977,0,1,T1059
asset_0229,0.8635,1,1,T1027
asset_0230,0.9243,1,1,T1027
asset_0231,0.7933,1,1,T1027
asset_0232,0.8556,1,1,T1070
asset_0233,0.7555,1,1,T1021
asset_0234,0.9117,1,1,T1486
asset_0235,0.7524,1,1,T1059
asset_0236,0.1005,0,0,T1059
asset_0237,0.2384,0,0,T1059
asset_0238,0.8834,1,1,T1070
asset_0239,0.7495,1,1,T1021
asset_0240,0.8974,1,1,T1490
asset_0241,0.1996,0,0,T1027
asset_0242,0.6716,1,1,T1070
asset_0243,0.9535,1,1,T1021
asset_0244,0.943,1,1,T1490
asset_0245,0.8488,1,1,T1021
asset_0246,0.8308,1,1,T1486
asset_0247,0.8628,1,1,T1027
asset_0248,0.6541,1,1,T1486
asset_0249,0.8482,1,1,T1027
asset_0250,0.8438,1,1,T1027
asset_0251,0.4227,0,1,T1055
asset_0252,0.9392,1,1,T1059
asset_0253,0.8734,1,1,T1486
asset_0254,0.0583,0,0,T1486
asset_0255,0.665,1,1,T1490
asset_0256,0.8853,1,1,T1490
asset_0257,0.0581,0,0,T1021
asset_0258,0.8194,1,1,T1490
asset_0259,0.7748,1,1,T1059
asset_0260,0.2485,0,0,T1490
asset_0261,0.8148,1,1,T1055
asset_0262,0.7202,1,1,T1059
asset_0263,0.762,1,1,T1490
asset_0264,0.3922,0,0,T1486
asset_0265,0.0824,0,0,T1027
asset_0266,0.6007,1,1,T1055
asset_0267,0.7829,1,1,T1021
asset_0268,0.3201,0,0,T1027
asset_0269,0.9303,1,1,T1027
asset_0270,0.9036,1,1,T1055
asset_0271,0.2402,0,0,T1490
asset_0272,0.2478,0,0,T1059
asset_0273,0.7982,1,1,T1027
asset_0274,0.844,1,1,T1055
asset_0275,0.818,1,1,T1070
asset_0276,0.1223,0,0,T1490
asset_0277,0.7085,1,1,T1055
asset_0278,0.829,1,1,T1027
asset_0279,0.191,0,0,T1486
asset_0280,0.737,1,1,T1070
asset_0281,0.8214,1,1,T1070
asset_0282,0.9259,1,1,T1486
asset_0283,0.0315,0,0,T1027
asset_0284,0.8721,1,1,T1027
asset_0285,0.9287,1,1,T1027
asset_0286,0.757,1,1,T1055
asset_0287,0.708,1,1,T1059
asset_0288,0.7145,1,1,T1486
asset_0289,0.8582,1,1,T1027
asset_0290,0.0661,0,0,T1486
asset_0291,0.6961,1,1,T1490
asset_0292,0.7954,1,1,T1486
asset_0293,0.9096,1,1,T1490
asset_0294,0.0157,0,0,T1486
asset_0295,0.085,0,0,T1070
asset_0296,0.4025,0,0,T1070
asset_0297,0.9225,1,1,T1486
asset_0298,0.776,1,1,T1021
asset_0299,0.8802,1,1,T1490
asset_0300,0.5579,1,1,T1027
asset_0301,0.3862,0,0,T1070
asset_0302,0.8325,1,1,T1027
asset_0303,0.1606,0,0,T1059
asset_0304,0.6283,1,1,T1055
asset_0305,0.7843,1,1,T1055
asset_0306,0.6931,1,1,T1486
asset_0307,0.8333,1,1,T1486
asset_0308,0.613,1,1,T1059
asset_0309,0.758,1,1,T1021
asset_0310,0.7972,1,1,T1070
asset_0311,0.8102,1,1,T1059
asset_0312,0.6183,1,1,T1021
asset_0313,0.7818,1,1,T1490
asset_0314,0.8623,1,1,T1021
asset_0315,0.8195,1,1,T1486
asset_0316,0.8774,1,1,T1490
asset_0317,0.8636,1,1,T1059
asset_0318,0.523,1,1,T1027
asset_0319,0.6551,1,1,T1059
asset_0320,0.8889,1,1,T1490
asset_0321,0.1202,0,0,T1486
asset_0322,0.0911,0,0,T1059
asset_0323,0.9822,1,1,T1486
asset_0324,0.9209,1,1,T1055
asset_0325,0.8528,1,1,T1070
asset_0326,0.5841,1,1,T1059
asset_0327,0.7982,1,1,T1027
asset_0328,0.2774,0,0,T1027
asset_0329,0.357,0,0,T1021
asset_0330,0.0537,0,0,T1486
asset_0331,0.6693,1,1,T1021
asset_0332,0.8805,1,1,T1059
asset_0333,0.7621,1,1,T1486
asset_0334,0.3125,0,0,T1490
asset_0335,0.818,1,1,T1055
asset_0336,0.909,1,1,T1490
asset_0337,0.8544,1,1,T1055
asset_0338,0.9913,1,1,T1055
asset_0339,0.0894,0,0,T1070
asset_0340,0.8609,1,1,T1055
asset_0341,0.7448,1,1,T1055
asset_0342,0.0718,0,0,T1027
asset_0343,0.9824,1,1,T1486
asset_0344,0.9546,1,1,T1027
asset_0345,0.2827,0,0,T1021
asset_0346,0.29,0,0,T1070
asset_0347,0.5895,1,1,T1486
asset_0348,0.711,1,1,T1070
asset_0349,0.7133,1,1,T1059
asset_0350,0.1599,0,0,T1027
asset_0351,0.7477,1,1,T1486
asset_0352,0.1285,0,0,T1021
asset_0353,0.8082,1,1,T1027
asset_0354,0.7478,1,1,T1070
asset_0355,0.7768,1,1,T1486
asset_0356,0.9195,1,1,T1027
asset_0357,0.7359,1,1,T1059
asset_0358,0.1012,0,0,T1027
asset_0359,0.0445,0,0,T1070
asset_0360,0.1618,0,0,T1070
asset_0361,0.8569,1,1,T1055
asset_0362,0.8674,1,1,T1021
asset_0363,0.8527,1,1,T1027
asset_0364,0.7874,1,1,T1055
asset_0365,0.3438,0,0,T1490
asset_0366,0.1054,0,0,T1490
asset_0367,0.7314,1,1,T1027
asset_0368,0.8196,1,1,T1027
asset_0369,0.3092,0,0,T1070
asset_0370,0.8348,1,1,T1027
asset_0371,0.9361,1,1,T1055
asset_0372,0.5322,1,1,T1059
asset_0373,0.3413,0,0,T1490
asset_0374,0.7777,1,1,T1027
asset_0375,0.8328,1,1,T1486
asset_0376,0.914,1,1,T1486
asset_0377,0.8994,1,1,T1486
asset_0378,0.8198,1,1,T1486
asset_0379,0.1169,0,0,T1059
asset_0380,0.8969,1,1,T1027
asset_0381,0.5824,1,1,T1021
asset_0382,0.7236,1,1,T1021
asset_0383,0.8659,1,1,T1027
asset_0384,0.7007,1,1,T1486
asset_0385,0.7849,1,1,T1055
asset_0386,0.1584,0,0,T1486
asset_0387,0.14,0,0,T1486
asset_0388,0.8533,1,1,T1490
asset_0389,0.2743,0,0,T1490
asset_0390,0.7256,1,1,T1027
asset_0391,0.8169,1,1,T1021
asset_0392,0.1921,0,0,T1027
asset_0393,0.6256,1,1,T1490
asset_0394,0.8628,1,1,T1027
asset_0395,0.1609,0,0,T1055
asset_0396,0.0837,0,0,T1059
asset_0397,0.8295,1,1,T1070
asset_0398,0.8387,1,1,T1059
asset_0399,0.6825,1,0,T1059
asset_0400,0.8678,1,1,T1055
asset_0401,0.8975,1,1,T1059
asset_0402,0.5281,1,0,T1490
asset_0403,0.9033,1,1,T1059
asset_0404,0.8798,1,1,T1070
asset_0405,0.6206,1,1,T1070
asset_0406,0.8706,1,1,T1055
asset_0407,0.225,0,0,T1059
asset_0408,0.9754,1,1,T1070
asset_0409,0.9303,1,1,T1021
asset_0410,0.7191,1,1,T1059
asset_0411,0.1126,0,0,T1070
asset_0412,0.7814,1,1,T1070
asset_0413,0.8826,1,1,T1070
asset_0414,0.0939,0,0,T1490
asset_0415,0.8146,1,1,T1059
asset_0416,0.8916,1,1,T1070
asset_0417,0.6706,1,1,T1070
asset_0418,0.8218,1,1,T1055
asset_0419,0.2001,0,0,T1059
asset_0420,0.8342,1,1,T1059
asset_0421,0.948,1,1,T1486
asset_0422,0.6985,1,1,T1021
asset_0423,0.7575,1,1,T1027
asset_0424,0.1072,0,0,T1070
asset_0425,0.966,1,1,T1021
asset_0426,0.9425,1,1,T1486
asset_0427,0.3855,0,0,T1490
asset_0428,0.9272,1,1,T1021
asset_0429,0.8729,1,1,T1486
asset_0430,0.2212,0,0,T1059
asset_0431,0.3023,0,0,T1027
asset_0432,0.216,0,0,T1070
asset_0433,0.8637,1,1,T1490
asset_0434,0.9134,1,1,T1059
asset_0435,0.9003,1,1,T1490
asset_0436,0.7195,1,1,T1486
asset_0437,0.2884,0,0,T1027
asset_0438,0.0801,0,0,T1070
asset_0439,0.6744,1,1,T1486
asset_0440,0.756,1,1,T1070
asset_0441,0.8504,1,1,T1027
asset_0442,0.4043,0,0,T1490
asset_0443,0.7848,1,1,T1486
asset_0444,0.6648,1,1,T1070
asset_0445,0.8552,1,1,T1490
asset_0446,0.85,1,1,T1486
asset_0447,0.2797,0,0,T1021
asset_0448,0.869,1,1,T1055
asset_0449,0.8557,1,1,T1021
asset_0450,0.8568,1,1,T1490
asset_0451,0.7501,1,1,T1490
asset_0452,0.8226,1,1,T1055
asset_0453,0.9282,1,1,T1055
asset_0454,0.3308,0,0,T1486
asset_0455,0.8529,1,1,T1027
asset_0456,0.7196,1,1,T1070
asset_0457,0.8589,1,1,T1486
asset_0458,0.757,1,1,T1027
asset_0459,0.583,1,1,T1021
asset_0460,0.8947,1,1,T1055
asset_0461,0.6929,1,1,T1055
asset_0462,0.7846,1,1,T1059
asset_0463,0.9046,1,1,T1070
asset_0464,0.1957,0,0,T1027
asset_0465,0.2824,0,0,T1486
asset_0466,0.7442,1,1,T1059
asset_0467,0.9188,1,1,T1070
asset_0468,0.6664,1,1,T1486
asset_0469,0.4387,0,0,T1027
asset_0470,0.9202,1,1,T1486
asset_0471,0.6204,1,1,T1486
asset_0472,0.4147,0,0,T1070
asset_0473,0.1464,0,0,T1059
asset_0474,0.7948,1,1,T1490
asset_0475,0.7289,1,1,T1486
asset_0476,0.7765,1,1,T1055
asset_0477,0.3141,0,0,T1027
asset_0478,0.2712,0,0,T1021
asset_0479,0.6882,1,1,T1070
asset_0480,0.7966,1,1,T1490
asset_0481,0.92,1,1,T1055
asset_0482,0.9618,1,1,T1486
asset_0483,0.7519,1,1,T1059
asset_0484,0.7698,1,1,T1059
asset_0485,0.1006,0,0,T1490
asset_0486,0.756,1,1,T1059
asset_0487,0.973,1,1,T1027
asset_0488,0.7633,1,1,T1070
asset_0489,0.7397,1,1,T1055
asset_0490,0.1875,0,0,T1021
asset_0491,0.8089,1,1,T1070
asset_0492,0.8112,1,1,T1490
asset_0493,0.8952,1,1,T1490
asset_0494,0.7238,1,1,T1021
asset_0495,0.5652,1,1,T1027
asset_0496,0.7632,1,1,T1055
asset_0497,0.8495,1,1,T1021
asset_0498,0.424,0,0,T1070
asset_0499,0.8991,1,1,T1021
asset_0500,0.1987,0,0,T1486
asset_0501,0.8913,1,1,T1070
asset_0502,0.7739,1,1,T1027
asset_0503,0.2238,0,0,T1070
asset_0504,0.9489,1,1,T1027
asset_0505,0.8666,1,1,T1021
asset_0506,0.7454,1,1,T1490
asset_0507,0.6025,1,1,T1490
asset_0508,0.9513,1,1,T1027
asset_0509,0.6288,1,1,T1490
asset_0510,0.8446,1,1,T1021
asset_0511,0.4204,0,0,T1021
asset_0512,0.8871,1,1,T1059
asset_0513,0.9453,1,1,T1055
asset_0514,0.0882,0,0,T1059
asset_0515,0.2979,0,0,T1486
asset_0516,0.7349,1,1,T1021
asset_0517,0.6725,1,1,T1027
asset_0518,0.985,1,1,T1490
asset_0519,0.9532,1,1,T1486
asset_0520,0.3248,0,0,T1027
asset_0521,0.7187,1,1,T1486
asset_0522,0.7856,1,1,T1486
asset_0523,0.8507,1,1,T1070
asset_0524,0.7289,1,1,T1070
asset_0525,0.8702,1,1,T1055
asset_0526,0.4359,0,1,T1486
asset_0527,0.829,1,1,T1027
asset_0528,0.9042,1,1,T1059
asset_0529,0.606,1,1,T1055
asset_0530,0.7725,1,1,T1021
asset_0531,0.7182,1,1,T1490
asset_0532,0.878,1,1,T1486
asset_0533,0.8146,1,1,T1490
asset_0534,0.8521,1,1,T1070
asset_0535,0.7776,1,1,T1490
asset_0536,0.8538,1,1,T1021
asset_0537,0.884,1,1,T1021
asset_0538,0.7025,1,1,T1027
asset_0539,0.9975,1,1,T1486
asset_0540,0.8451,1,1,T1070
asset_0541,0.9082,1,1,T1070
asset_0542,0.8038,1,1,T1021
asset_0543,0.766,1,1,T1486
asset_0544,0.953,1,1,T1070
asset_0545,0.7047,1,1,T1486
asset_0546,0.381,0,0,T1021
asset_0547,0.6973,1,1,T1055
asset_0548,0.6841,1,1,T1055
asset_0549,0.7232,1,1,T1027
asset_0550,0.8546,1,1,T1490
asset_0551,0.1695,0,0,T1027
asset_0552,0.9546,1,1,T1486
asset_0553,0.7748,1,1,T1486
asset_0554,0.8576,1,1,T1486
asset_0555,0.9609,1,1,T1055
asset_0556,0.9495,1,1,T1486
asset_0557,0.7088,1,1,T1070
asset_0558,0.9324,1,1,T1486
asset_0559,0.5878,1,1,T1070
asset_0560,0.6684,1,1,T1070
asset_0561,0.0556,0,0,T1021
asset_0562,0.8335,1,1,T1486
asset_0563,0.7384,1,1,T1070
asset_0564,0.9071,1,1,T1486
asset_0565,0.7552,1,1,T1070
asset_0566,0.8943,1,1,T1027
asset_0567,0.7626,1,1,T1070
asset_0568,0.6317,1,1,T1021
asset_0569,0.7592,1,1,T1059
asset_0570,0.055,0,0,T1027
asset_0571,0.7943,1,1,T1027
asset_0572,0.1236,0,0,T1486
asset_0573,0.9046,1,1,T1055
asset_0574,0.843,1,1,T1059
asset_0575,0.208,0,0,T1055
asset_0576,0.1909,0,0,T1021
asset_0577,0.8902,1,1,T1021
asset_0578,0.8958,1,1,T1490
asset_0579,0.772,1,1,T1486
asset_0580,0.1652,0,0,T1027
asset_0581,0.1242,0,0,T1059
asset_0582,0.1934,0,0,T1021
asset_0583,0.9276,1,1,T1490
asset_0584,0.7971,1,1,T1021
asset_0585,0.6583,1,1,T1059
asset_0586,0.3405,0,0,T1486
asset_0587,0.6018,1,1,T1059
asset_0588,0.135,0,0,T1055
asset_0589,0.8846,1,1,T1055
asset_0590,0.0153,0,0,T1055
asset_0591,0.8562,1,1,T1055
asset_0592,0.6848,1,1,T1070
asset_0593,0.7089,1,1,T1486
asset_0594,0.0591,0,0,T1059
asset_0595,0.7011,1,1,T1027
asset_0596,0.9288,1,1,T1021
asset_0597,0.2513,0,0,T1486
asset_0598,0.7238,1,1,T1490
asset_0599,0.7361,1,1,T1070
asset_0600,0.168,0,0,T1490
asset_0601,0.7561,1,1,T1490
asset_0602,0.7695,1,1,T1490
asset_0603,0.899,1,1,T1070
asset_0604,0.3723,0,0,T1070
asset_0605,0.9528,1,1,T1055
asset_0606,0.932,1,1,T1490
asset_0607,0.1601,0,0,T1070
asset_0608,0.7938,1,1,T1055
asset_0609,0.7784,1,1,T1021
asset_0610,0.6152,1,1,T1070
asset_0611,0.815,1,1,T1021
asset_0612,0.8349,1,1,T1055
asset_0613,0.0673,0,0,T1021
asset_0614,0.1709,0,0,T1486
asset_0615,0.3251,0,0,T1059
asset_0616,0.9488,1,1,T1055
asset_0617,0.8396,1,1,T1486
asset_0618,0.9693,1,1,T1055
asset_0619,0.47,0,1,T1027
asset_0620,0.8271,1,1,T1059
asset_0621,0.9859,1,1,T1070
asset_0622,0.9164,1,1,T1486
asset_0623,0.8604,1,1,T1070
asset_0624,0.7505,1,1,T1059
asset_0625,0.9457,1,1,T1021
asset_0626,0.8148,1,1,T1059
asset_0627,0.1718,0,0,T1021
asset_0628,0.6477,1,1,T1059
asset_0629,0.0635,0,0,T1486
asset_0630,0.9274,1,1,T1070
asset_0631,0.8525,1,1,T1021
asset_0632,0.7874,1,1,T1055
asset_0633,0.542,1,1,T1059
asset_0634,0.9184,1,1,T1490
asset_0635,0.9413,1,1,T1486
asset_0636,0.9124,1,1,T1486
asset_0637,0.0762,0,0,T1055
asset_0638,0.3004,0,0,T1059
asset_0639,0.7526,1,1,T1021
asset_0640,0.969,1,1,T1055
asset_0641,0.6575,1,1,T1021
asset_0642,0.9208,1,1,T1070
asset_0643,0.9254,1,1,T1055
asset_0644,0.8171,1,1,T1486
asset_0645,0.5224,1,1,T1490
asset_0646,0.8778,1,1,T1490
asset_0647,0.0036,0,0,T1490
asset_0648,0.8492,1,1,T1070
asset_0649,0.0727,0,0,T1021
asset_0650,0.8204,1,1,T1070
asset_0651,0.8902,1,1,T1027
asset_0652,0.6006,1,1,T1059
asset_0653,0.8849,1,1,T1490
asset_0654,0.1305,0,0,T1027
asset_0655,0.7238,1,1,T1027
asset_0656,0.5038,1,1,T1486
asset_0657,0.8787,1,1,T1055
asset_0658,0.8516,1,1,T1055
asset_0659,0.7525,1,1,T1055
asset_0660,0.618,1,1,T1027
asset_0661,0.9342,1,1,T1486
asset_0662,0.1322,0,0,T1021
asset_0663,0.3744,0,1,T1486
asset_0664,0.5742,1,1,T1055
asset_0665,0.1066,0,0,T1059
asset_0666,0.1113,0,0,T1027
asset_0667,0.1214,0,0,T1490
asset_0668,0.9391,1,1,T1021
asset_0669,0.6202,1,1,T1486
asset_0670,0.8166,1,1,T1021
asset_0671,0.1501,0,0,T1021
asset_0672,0.1489,0,0,T1027
asset_0673,0.6538,1,1,T1059
asset_0674,0.8449,1,1,T1055
asset_0675,0.8945,1,1,T1055
asset_0676,0.6078,1,1,T1490
asset_0677,0.6776,1,1,T1486
asset_0678,0.3184,0,0,T1059
asset_0679,0.366,0,0,T1070
asset_0680,0.5942,1,1,T1059
asset_0681,0.6764,1,1,T1021
asset_0682,0.8669,1,1,T1059
asset_0683,0.1583,0,0,T1070
asset_0684,0.8643,1,1,T1021
asset_0685,0.8003,1,1,T1070
asset_0686,0.9502,1,1,T1070
asset_0687,0.9418,1,1,T1055
asset_0688,0.9022,1,1,T1021
asset_0689,0.9386,1,1,T1070
asset_0690,0.8586,1,1,T1021
asset_0691,0.5685,1,1,T1055
asset_0692,0.816,1,1,T1059
asset_0693,0.9515,1,1,T1055
asset_0694,0.5903,1,1,T1486
asset_0695,0.6859,1,1,T1490
asset_0696,0.621,1,1,T1021
asset_0697,0.7591,1,1,T1027
asset_0698,0.2173,0,0,T1027
asset_0699,0.8449,1,1,T1059
asset_0700,0.9382,1,1,T1059
asset_0701,0.6553,1,1,T1486
asset_0702,0.09,0,0,T1027
asset_0703,0.7819,1,1,T1490
asset_0704,0.1443,0,0,T1070
asset_0705,0.9369,1,1,T1059
asset_0706,0.7037,1,1,T1059
asset_0707,0.8279,1,1,T1027
asset_0708,0.7059,1,1,T1055
asset_0709,0.697,1,1,T1055
asset_0710,0.3979,0,0,T1027
asset_0711,0.1449,0,0,T1055
asset_0712,0.1354,0,0,T1486
asset_0713,0.3339,0,0,T1486
asset_0714,0.5975,1,1,T1059
asset_0715,0.8194,1,1,T1486
asset_0716,0.8979,1,1,T1059
asset_0717,0.176,0,0,T1055
asset_0718,0.5518,1,1,T1027
asset_0719,0.1005,0,0,T1490
asset_0720,0.8549,1,1,T1055
asset_0721,0.8624,1,1,T1055
asset_0722,0.9216,1,1,T1070
asset_0723,0.4049,0,0,T1070
asset_0724,0.953,1,1,T1490
asset_0725,0.1653,0,0,T1055
asset_0726,0.6599,1,1,T1059
asset_0727,0.8518,1,1,T1070
asset_0728,0.8222,1,1,T1490
asset_0729,0.6377,1,1,T1070
asset_0730,0.77,1,1,T1070
asset_0731,0.565,1,0,T1055
asset_0732,0.2227,0,0,T1486
asset_0733,0.7606,1,1,T1059
asset_0734,0.9034,1,1,T1059
asset_0735,0.6826,1,1,T1021
asset_0736,0.8964,1,1,T1490
asset_0737,0.8956,1,1,T1486
