sample_id,true_label,family,p_ransomware,predicted_label,split_part
small_ember_000082,0,unknown,0.0004853310306930346,0,test
small_ember_000083,0,unknown,2.6411939446144418e-09,0,test
small_ember_000084,0,unknown,0.0007556939739021686,0,test
small_ember_000085,0,unknown,4.51482056443958e-09,0,test
small_ember_000086,0,unknown,1.8289397974818328e-07,0,test
small_ember_000087,0,unknown,2.0697794044618106e-09,0,test
small_ember_000088,1,unknown,0.999998904331118,1,test
small_ember_000089,0,unknown,1.801610148281459e-05,0,test
small_ember_000090,0,unknown,1.4969289291109092e-10,0,test
small_ember_000091,0,unknown,2.1042729577034374e-09,0,test
small_ember_000092,0,unknown,2.0012136501908484e-08,0,test
small_ember_000093,0,unknown,1.4602723265304628e-08,0,test
small_ember_000094,0,unknown,4.840562899791678e-07,0,test
small_ember_000095,0,unknown,9.447985637908345e-06,0,test
small_ember_000096,0,unknown,3.152201336449636e-05,0,test
small_ember_000097,0,unknown,1.0462099623999496e-07,0,test
small_ember_000098,0,unknown,1.905167292150333e-09,0,test
small_ember_000099,0,unknown,6.22635931893982e-05,0,test
small_ember_000100,0,unknown,4.056812462406401e-05,0,test
small_ember_000101,1,unknown,0.9999999997656808,1,test
small_ember_000102,0,unknown,1.8772319021015865e-05,0,test
small_ember_000103,0,unknown,1.2042768157356124e-08,0,test
small_ember_000104,0,unknown,1.6467774100445044e-05,0,test
small_ember_000105,1,xmrig,1.0,1,test
small_ember_000106,0,unknown,1.7179553823538138e-07,0,test
small_ember_000107,0,unknown,1.6614803574771085e-09,0,test
small_ember_000108,0,unknown,9.98263834511663e-09,0,test
small_ember_000109,0,unknown,5.986819106933842e-07,0,test
small_ember_000110,1,sisron,0.9999999934816699,1,test
small_ember_000111,1,vindor,0.9999999999999996,1,test
small_ember_000112,1,expiro,0.9999999999999905,1,test
small_ember_000113,0,unknown,2.6064074052860115e-08,0,test
small_ember_000114,0,unknown,1.0672809542541703e-06,0,test
small_ember_000115,0,unknown,3.4337390019626794e-06,0,test
small_ember_000116,1,unknown,0.9999973597661718,1,test
small_ember_000117,0,unknown,1.0477830468290205e-05,0,test
small_ember_000118,1,xmrig,1.0,1,test
small_ember_000119,1,unknown,0.9999999999999996,1,test
small_ember_000120,1,xmrig,1.0,1,test
small_ember_000121,0,unknown,6.579043934126795e-11,0,test
small_ember_000122,0,unknown,1.1649783247613846e-07,0,test
small_ember_000123,1,unknown,0.9999997024611625,1,test
small_ember_000124,0,unknown,6.616154456019325e-07,0,test
small_ember_000125,0,unknown,1.3396423598488902e-06,0,test
small_ember_000126,1,xmrig,1.0,1,test
small_ember_000127,1,scarletflash,0.9999999651705344,1,test
small_ember_000128,1,unknown,0.9999999999999629,1,test
small_ember_000129,0,unknown,1.079253489325953e-08,0,test
small_ember_000130,0,unknown,5.226211380637347e-07,0,test
small_ember_000131,1,xmrig,1.0,1,test
small_ember_000132,1,expiro,0.9999999999994114,1,test
small_ember_000133,0,unknown,1.4200951341671758e-08,0,test
small_ember_000134,1,xmrig,0.9999999998435365,1,test
small_ember_000135,0,unknown,2.2001969284984835e-08,0,test
small_ember_000136,0,unknown,3.126079992457625e-10,0,test
small_ember_000137,1,berbew,0.9999999999890505,1,test
small_ember_000138,0,unknown,2.392174785976159e-07,0,test
small_ember_000139,1,bedep,0.9999999440883316,1,test
small_ember_000140,1,xmrig,1.0,1,test
small_ember_000141,1,disin,0.999999945402588,1,test
small_ember_000142,1,disco,0.9999996660162974,1,test
small_ember_000143,1,xmrig,1.0,1,test
small_ember_000144,1,expiro,0.9999999999999383,1,test
small_ember_000145,1,expiro,0.9999999999997748,1,test
small_ember_000146,1,phonzy,0.999999999937571,1,test
small_ember_000147,0,unknown,9.645507339410852e-05,0,test
small_ember_000148,0,unknown,0.2539523091680047,1,test
small_ember_000149,0,unknown,1.353234523457965e-07,0,test
small_ember_000150,0,unknown,0.0001922784684979899,0,test
small_ember_000151,0,unknown,6.287245751905655e-05,0,test
small_ember_000152,0,unknown,1.7578970803078059e-10,0,test
small_ember_000153,0,unknown,3.856838756894766e-05,0,test
small_ember_000154,1,expiro,0.9999822395472464,1,test
small_ember_000155,1,xmrig,1.0,1,test
small_ember_000156,1,unknown,0.9999999999855791,1,test
small_ember_000157,1,xmrig,0.9999999999999993,1,test
small_ember_000158,1,knight,0.9999992833783167,1,test
small_ember_000159,1,xmrig,1.0,1,test
small_ember_000160,1,xmrig,1.0,1,test
small_ember_000161,1,expiro,0.9999992799795994,1,test
small_ember_000162,1,scarletflash,0.9999999999999782,1,test
small_ember_000163,1,jaiko,0.9999999999968936,1,test
small_ember_000164,1,xmrig,1.0,1,test
small_ember_000165,1,expiro,0.9999999999999949,1,test
small_ember_000166,0,unknown,7.318473228923631e-13,0,test
small_ember_000167,1,scarletflash,0.999999999983749,1,test
small_ember_000168,1,scarletflash,0.9999999999999418,1,test
small_ember_000169,1,expiro,0.9999999999997047,1,test
small_ember_000170,1,xmrig,1.0,1,test
small_ember_000171,1,xmrig,0.9999999999999996,1,test
small_ember_000172,1,xmrig,1.0,1,test
small_ember_000173,0,unknown,1.4637983072232203e-08,0,test
small_ember_000174,1,xmrig,1.0,1,test
small_ember_000175,0,unknown,6.515856552337282e-11,0,test
small_ember_000176,0,unknown,1.618193251844717e-07,0,test
small_ember_000177,0,unknown,3.0753235268967064e-06,0,test
small_ember_000178,0,unknown,1.365018378904928e-09,0,test
small_ember_000179,0,unknown,1.8281194024875536e-11,0,test
small_ember_000180,0,unknown,6.401517171374434e-10,0,test
small_ember_000181,0,unknown,5.478840619573755e-09,0,test
small_ember_000182,0,unknown,2.5172152700307106e-05,0,test
small_ember_000183,0,unknown,1.5754333201598247e-06,0,test
small_ember_000184,1,metasploit,0.9999999999995375,1,test
small_ember_000185,0,unknown,1.4572269392376447e-08,0,test
small_ember_000186,1,wacatac,0.9999999999999407,1,test
small_ember_000187,1,metasploit,0.9999999997264104,1,test
small_ember_000188,1,metasploit,0.999999998563244,1,test
small_ember_000189,1,expiro,0.999999999999929,1,test
small_ember_000190,1,expiro,0.9999999999999389,1,test
small_ember_000191,1,expiro,0.9999999999999947,1,test
small_ember_000192,1,expiro,0.9999999999980584,1,test
small_ember_000193,1,berbew,0.9999999987918073,1,test
small_ember_000194,0,unknown,1.3767687478860633e-06,0,test
small_ember_000195,0,unknown,1.018520618805859e-09,0,test
small_ember_000196,0,unknown,2.947060703253281e-10,0,test
small_ember_000197,1,xmrig,1.0,1,test
small_ember_000198,0,unknown,3.967386532686388e-10,0,test
small_ember_000199,0,unknown,7.480401413588456e-11,0,test
small_ember_000200,1,xmrig,1.0,1,test
small_ember_000201,0,unknown,3.523434184653619e-10,0,test
small_ember_000202,1,expiro,0.9999999999999905,1,test
small_ember_000203,1,expiro,0.9999999999999944,1,test
small_ember_000204,1,xmrig,1.0,1,test
small_ember_000205,0,unknown,2.582056367888225e-05,0,test
small_ember_000206,0,unknown,3.9966738811868805e-10,0,test
small_ember_000207,0,unknown,5.0476652483190565e-11,0,test
small_ember_000208,1,unknown,0.9999999999653926,1,test
small_ember_000209,0,unknown,2.0766150941581143e-07,0,test
small_ember_000210,0,unknown,2.2453141178145443e-08,0,test
small_ember_000211,0,unknown,1.2050943607123387e-08,0,test
small_ember_000212,0,unknown,6.256030335331296e-11,0,test
small_ember_000213,1,scarletflash,0.9999999752925633,1,test
small_ember_000214,1,xmrig,1.0,1,test
small_ember_000215,0,unknown,8.054162606516328e-08,0,test
small_ember_000216,1,cheathappens,0.9997905014664024,1,test
small_ember_000217,1,expiro,0.9999999999992313,1,test
small_ember_000218,1,expiro,0.9999999999999378,1,test
small_ember_000219,1,unknown,0.9999997853894474,1,test
small_ember_000220,1,xmrig,1.0,1,test
small_ember_000221,0,unknown,1.2326111184636928e-07,0,test
small_ember_000222,0,unknown,2.0784319632551004e-05,0,test
small_ember_000223,0,unknown,1.9969000651065623e-08,0,test
small_ember_000224,0,unknown,3.189882950538408e-08,0,test
small_ember_000225,0,unknown,7.811675961503348e-08,0,test
small_ember_000226,0,unknown,1.2792518651806131e-08,0,test
small_ember_000227,0,unknown,1.86829433186562e-06,0,test
small_ember_000228,0,unknown,8.621690583648266e-09,0,test
small_ember_000229,1,scarletflash,0.9999822572142815,1,test
small_ember_000230,1,disin,0.9999999999995646,1,test
small_ember_000231,1,crampes,0.9999999995416164,1,test
small_ember_000232,1,xmrig,0.9999998566525751,1,test
small_ember_000233,1,xmrig,0.9999999990412456,1,test
small_ember_000234,1,grandoreiro,0.9999999999973812,1,test
small_ember_000235,1,grandoreiro,0.9999999990942949,1,test
small_ember_000236,1,scarletflash,0.9999999851933077,1,test
small_ember_000237,1,xmrig,1.0,1,test
small_ember_000238,0,unknown,1.6093355820885695e-05,0,test
small_ember_000239,1,xmrig,1.0,1,test
small_ember_000240,1,unknown,0.9994597796157149,1,test
small_ember_000241,1,killwin,0.9999726230777285,1,test
small_ember_000242,1,xmrig,1.0,1,test
small_ember_000243,1,xmrig,1.0,1,test
small_ember_000244,1,xmrig,1.0,1,test
small_ember_000245,1,wacatac,0.9999999983417485,1,test
small_ember_000246,1,wacatac,0.9999994116558879,1,test
small_ember_000247,1,wacatac,0.9999975396994879,1,test
small_ember_000248,1,scarletflash,0.9999464376312712,1,test
small_ember_000249,0,unknown,8.296405628046966e-07,0,test
small_ember_000250,0,unknown,4.495681899476884e-10,0,test
small_ember_000251,0,unknown,6.424764932587667e-12,0,test
small_ember_000252,0,unknown,1.8070667143852789e-07,0,test
small_ember_000253,0,unknown,2.2600900104112877e-12,0,test
small_ember_000254,0,unknown,0.0035543267309848347,0,test
small_ember_000255,0,unknown,5.536722886243639e-13,0,test
small_ember_000256,0,unknown,7.618049870253515e-12,0,test
small_ember_000257,0,unknown,2.8371306468470153e-09,0,test
small_ember_000258,0,unknown,1.7991009512153392e-11,0,test
small_ember_000259,0,unknown,0.0001233047717716436,0,test
small_ember_000260,0,unknown,6.982222923070385e-10,0,test
small_ember_000261,1,xmrig,1.0,1,test
small_ember_000262,1,unknown,0.9999999999999996,1,test
small_ember_000263,1,unknown,0.9999999999999996,1,test
small_ember_000264,1,unknown,0.9995397204554158,1,test
small_ember_000265,1,taskun,0.9999999959467647,1,test
small_ember_000266,1,wacatac,0.999999999999432,1,test
small_ember_000267,1,unknown,0.9999980572472518,1,test
small_ember_000268,1,bodegun,0.9999526412848435,1,test
small_ember_000269,1,unknown,0.9453867375314968,1,test
small_ember_000270,1,xmrig,1.0,1,test
small_ember_000271,1,xmrig,1.0,1,test
small_ember_000272,1,xmrig,1.0,1,test
small_ember_000273,1,unknown,0.9999996974965224,1,test
small_ember_000274,1,coroxy,0.9999999807706504,1,test
small_ember_000275,1,disco,0.9999714432349924,1,test
small_ember_000276,1,xmrig,1.0,1,test
small_ember_000277,1,expiro,0.9999999999893159,1,test
small_ember_000278,1,expiro,0.9999999999999594,1,test
small_ember_000279,0,unknown,4.1403192341405317e-08,0,test
small_ember_000280,0,unknown,2.6603622418825853e-08,0,test
small_ember_000281,0,unknown,1.5655022506323494e-08,0,test
small_ember_000282,0,unknown,0.0003225518882559302,0,test
small_ember_000283,1,xmrig,1.0,1,test
small_ember_000284,1,unknown,0.9999417194148317,1,test
small_ember_000285,0,unknown,1.6915263010890452e-06,0,test
small_ember_000286,1,unknown,0.999943772322952,1,test
small_ember_000287,0,unknown,3.65930765398646e-07,0,test
small_ember_000288,0,unknown,3.8208882426777e-08,0,test
small_ember_000289,0,unknown,5.702668067260664e-06,0,test
small_ember_000290,1,premine,0.9999999999999318,1,test
small_ember_000291,1,wacatac,0.9999999980650773,1,test
small_ember_000292,1,unknown,0.952094383229603,1,test
small_ember_000293,0,unknown,2.1867654265949395e-06,0,test
small_ember_000294,1,bedep,0.999999167753365,1,test
small_ember_000295,1,vindor,0.9999999999999996,1,test
small_ember_000296,1,xmrig,1.0,1,test
small_ember_000297,1,xmrig,1.0,1,test
small_ember_000298,0,unknown,3.508217010431984e-07,0,test
small_ember_000299,0,unknown,3.7979306061166226e-07,0,test
small_ember_000300,0,unknown,2.8014540807821588e-06,0,test
small_ember_000301,0,unknown,6.831402676477024e-06,0,test
small_ember_000302,1,unknown,0.999999999998513,1,test
small_ember_000303,1,xmrig,1.0,1,test
small_ember_000304,1,unknown,0.9999999515480705,1,test
small_ember_000305,1,expiro,0.9999966898963493,1,test
small_ember_000306,1,banload,0.9999999999999998,1,test
small_ember_000307,1,premine,0.9999999999999885,1,test
small_ember_000308,1,xmrig,0.999999999999978,1,test
small_ember_000309,0,unknown,5.258298073332643e-11,0,test
small_ember_000310,0,unknown,1.0122562033093807e-10,0,test
small_ember_000311,0,unknown,2.0037999328050573e-08,0,test
small_ember_000312,1,disin,0.9999999999998996,1,test
small_ember_000313,1,unknown,0.9995989943194373,1,test
small_ember_000314,0,unknown,2.4885480838592077e-05,0,test
small_ember_000315,0,unknown,2.582517730909882e-09,0,test
small_ember_000316,1,ramnit,0.9999999947419944,1,test
small_ember_000317,0,unknown,1.358482147611592e-11,0,test
small_ember_000318,1,scarletflash,0.9999999999998923,1,test
small_ember_000319,1,shelm,0.9999999969811728,1,test
small_ember_000320,1,disin,0.9999999999796514,1,test
small_ember_000321,0,unknown,4.667321994713803e-10,0,test
small_ember_000322,0,unknown,6.085814715702e-05,0,test
small_ember_000323,1,cstealer,0.9999999998374274,1,test
small_ember_000324,0,unknown,2.52421575684212e-11,0,test
small_ember_000325,1,expiro,0.9999468688381038,1,test
small_ember_000326,1,luna,0.9999999999997782,1,test
small_ember_000327,0,unknown,1.805213456314723e-09,0,test
small_ember_000328,0,unknown,8.688179806052866e-08,0,test
small_ember_000329,0,unknown,0.9812832501101071,1,test
small_ember_000330,0,unknown,2.702629483451811e-13,0,test
small_ember_000331,0,unknown,2.112395595179794e-06,0,test
small_ember_000332,0,unknown,6.548312938492102e-06,0,test
small_ember_000333,0,unknown,5.625733660611093e-05,0,test
small_ember_000334,0,unknown,5.267380766282755e-07,0,test
small_ember_000335,1,unknown,0.9999998033274153,1,test
small_ember_000336,1,unknown,0.9999969082676929,1,test
small_ember_000337,0,unknown,3.068690664180822e-08,0,test
small_ember_000338,1,unknown,0.9999999632236756,1,test
small_ember_000339,0,unknown,3.052112493482984e-10,0,test
small_ember_000340,1,unknown,0.9999994996183909,1,test
small_ember_000341,1,unknown,0.9999956423174978,1,test
small_ember_000342,1,unknown,0.9999991014811813,1,test
small_ember_000343,1,unknown,0.9999892648298405,1,test
small_ember_000344,1,stelega,0.9999104321118476,1,test
small_ember_000345,0,unknown,1.1188327532967095e-13,0,test
small_ember_000346,0,unknown,0.005846710747486304,0,test
small_ember_000347,0,unknown,4.777119964223629e-10,0,test
small_ember_000348,1,scarletflash,0.9999999994327495,1,test
small_ember_000349,0,unknown,4.973769947008075e-07,0,test
small_ember_000350,0,unknown,4.0735755494841003e-10,0,test
small_ember_000351,1,wacatac,0.9999999999989786,1,test
small_ember_000352,0,unknown,7.966491256681667e-07,0,test
small_ember_000353,1,unknown,0.999999829132172,1,test
small_ember_000354,1,unknown,0.9999997651139035,1,test
small_ember_000355,0,unknown,2.4740338728093456e-11,0,test
small_ember_000356,0,unknown,1.3064903952132303e-09,0,test
small_ember_000357,0,unknown,4.075315530484322e-12,0,test
small_ember_000358,1,scarletflash,0.8451710378721052,1,test
small_ember_000359,1,wacatac,0.9999999997662992,1,test
small_ember_000360,0,unknown,1.049633389803418e-09,0,test
small_ember_000361,0,unknown,6.847344324715381e-07,0,test
small_ember_000362,1,ctsinf,0.9999834281618307,1,test
small_ember_000363,1,unknown,0.999982804069229,1,test
small_ember_000364,1,bedep,0.9999999998004736,1,test
small_ember_000365,0,unknown,3.5047801524859287e-06,0,test
small_ember_000366,0,unknown,4.333844166632881e-09,0,test
small_ember_000367,1,wacatac,0.9999996317451824,1,test
small_ember_000368,1,wacatac,0.9999999999999973,1,test
small_ember_000369,1,wacatac,0.9999999999999971,1,test
small_ember_000370,1,wacatac,0.9999999999854638,1,test
small_ember_000371,1,ammyy,0.9964727180500123,1,test
small_ember_000372,0,unknown,7.424456028841678e-07,0,test
small_ember_000373,0,unknown,1.455641999381738e-10,0,test
small_ember_000374,0,unknown,2.39143192971702e-07,0,test
small_ember_000375,0,unknown,1.4559203726468247e-13,0,test
small_ember_000376,0,unknown,1.9486045491192578e-13,0,test
small_ember_000377,0,unknown,4.6711886602700775e-09,0,test
small_ember_000378,0,unknown,3.003499649683086e-14,0,test
small_ember_000379,1,scarletflash,0.9999981876550329,1,test
small_ember_000380,1,barys,0.9999999999997871,1,test
small_ember_000381,0,unknown,0.020038189656236948,1,test
small_ember_000382,1,unknown,0.9999989608456648,1,test
small_ember_000383,1,unknown,0.9999999999999776,1,test
small_ember_000384,0,unknown,8.355565147516754e-07,0,test
small_ember_000385,1,mikey,0.9999999999998352,1,test
small_ember_000386,1,grandoreiro,0.999999999997319,1,test
small_ember_000387,1,onlinegames,0.998445415479084,1,test
small_ember_000388,1,grandoreiro,0.9999999999985445,1,test
small_ember_000389,1,trollav,0.9999999999999569,1,test
small_ember_000390,1,grandoreiro,0.9999999999993228,1,test
small_ember_000391,1,grandoreiro,0.9999999999959843,1,test
small_ember_000392,1,xmrig,0.9999999999999993,1,test
small_ember_000393,1,expiro,0.9999999999999842,1,test
small_ember_000394,1,xmrig,1.0,1,test
small_ember_000395,1,wacatac,0.9999999999764297,1,test
small_ember_000396,1,banload,0.9999999999999991,1,test
small_ember_000397,1,xmrig,1.0,1,test
small_ember_000398,1,xmrig,1.0,1,test
small_ember_000399,1,dinwod,0.9999999999998797,1,test
small_ember_000400,1,berbew,0.9999999959607562,1,test
small_ember_000401,1,xmrig,0.999999999981523,1,test
small_ember_000402,1,xmrig,0.9999999999999569,1,test
small_ember_000403,1,xmrig,1.0,1,test
small_ember_000404,1,xmrig,1.0,1,test
small_ember_000405,1,berbew,0.9999999999946358,1,test
small_ember_000406,0,unknown,3.733894629496001e-07,0,test
small_ember_000407,1,xmrig,1.0,1,test
small_ember_000408,1,berbew,0.9999999999567899,1,test
small_ember_000409,1,xmrig,0.9999999999984734,1,test
small_ember_000410,1,xmrig,0.9999999999999998,1,test
small_ember_000411,1,xmrig,1.0,1,test
small_ember_000412,1,xmrig,0.9999999999999996,1,test
small_ember_000413,1,xmrig,1.0,1,test
small_ember_000414,1,xmrig,0.9999999999999998,1,test
small_ember_000415,1,cobaltstrike,0.9999391628908545,1,test
small_ember_000416,0,unknown,2.9578710443561693e-07,0,test
small_ember_000417,0,unknown,1.227617226853399e-06,0,test
small_ember_000418,0,unknown,1.3344347581814844e-06,0,test
small_ember_000419,0,unknown,6.162746443604967e-07,0,test
small_ember_000420,0,unknown,1.0548443589817734e-07,0,test
small_ember_000421,0,unknown,1.0389510900930438e-07,0,test
small_ember_000422,0,unknown,4.732419836312902e-06,0,test
small_ember_000423,0,unknown,1.8610414774251044e-09,0,test
small_ember_000424,0,unknown,0.637484958734189,1,test
small_ember_000425,1,xmrig,0.9999999999999982,1,test
small_ember_000426,0,unknown,4.239028659823103e-07,0,test
small_ember_000427,1,bedep,0.9999999674605287,1,test
small_ember_000428,1,xmrig,1.0,1,test
small_ember_000429,0,unknown,3.34618517075248e-07,0,test
small_ember_000430,1,xmrig,1.0,1,test
small_ember_000431,1,xmrig,1.0,1,test
small_ember_000432,0,unknown,4.314555194586844e-06,0,test
small_ember_000433,1,xmrig,1.0,1,test
small_ember_000434,1,xmrig,1.0,1,test
small_ember_000435,1,xmrig,1.0,1,test
small_ember_000436,1,xmrig,1.0,1,test
small_ember_000437,1,xmrig,1.0,1,test
small_ember_000438,1,fasong,0.9999999999999669,1,test
small_ember_000439,1,cryptonote,0.9989674489371262,1,test
small_ember_000440,1,xmrig,1.0,1,test
small_ember_000441,1,ctsinf,0.999999999316024,1,test
small_ember_000442,1,smallagent,0.987705582354004,1,test
small_ember_000443,1,xmrig,1.0,1,test
small_ember_000444,1,sfone,0.999999998201422,1,test
small_ember_000445,1,xmrig,1.0,1,test
small_ember_000446,1,sufrar,0.9999982295209286,1,test
small_ember_000447,1,xmrig,1.0,1,test
small_ember_000448,1,qqrob,0.9999999999793419,1,test
small_ember_000449,0,unknown,5.325748556595028e-06,0,test
small_ember_000450,1,mikey,0.9996745644988961,1,test
small_ember_000451,0,unknown,0.0003656302352792559,0,test
small_ember_000452,1,wacatac,0.999999999900939,1,test
small_ember_000453,1,kerneldrutil,0.9999999999916525,1,test
small_ember_000454,1,xmrig,1.0,1,test
small_ember_000455,0,unknown,3.856744013314734e-09,0,test
small_ember_000456,1,unknown,0.9999999971251461,1,test
small_ember_000457,1,xmrig,0.9999999965457305,1,test
small_ember_000458,1,xmrig,1.0,1,test
small_ember_000459,1,expiro,0.9999999999998348,1,test
small_ember_000460,1,xmrig,0.9999999999999982,1,test
small_ember_000461,1,airadinstaller,0.9999845484434305,1,test
small_ember_000462,1,xmrig,0.9999999999999996,1,test
small_ember_000463,0,unknown,3.942387575771567e-09,0,test
small_ember_000464,1,unknown,0.9999927158596686,1,test
small_ember_000465,0,unknown,2.599551426134246e-09,0,test
small_ember_000466,0,unknown,0.0001278161905371814,0,test
small_ember_000467,0,unknown,1.623118634612725e-11,0,test
small_ember_000468,0,unknown,6.661255984617923e-08,0,test
small_ember_000469,1,xmrig,0.9999999999999998,1,test
small_ember_000470,1,xmrig,1.0,1,test
small_ember_000471,1,xmrig,0.9999999995696554,1,test
small_ember_000472,1,xmrig,1.0,1,test
small_ember_000473,1,xmrig,1.0,1,test
small_ember_000474,1,xmrig,1.0,1,test
small_ember_000475,1,xmrig,1.0,1,test
small_ember_000476,1,tidebypass,0.999487016530723,1,test
small_ember_000477,1,xmrig,1.0,1,test
small_ember_000478,1,ctsinf,0.9999999974043452,1,test
small_ember_000479,1,xmrig,0.9999999999999982,1,test
small_ember_000480,1,xmrig,0.9999999999999996,1,test
small_ember_000481,1,blackv,0.9999999995140236,1,test
small_ember_000482,1,bedep,0.9999999753980927,1,test
small_ember_000483,1,wacatac,0.9994152841364538,1,test
small_ember_000484,1,unknown,0.9999999999417506,1,test
small_ember_000485,1,xmrig,1.0,1,test
small_ember_000486,1,xmrig,1.0,1,test
small_ember_000487,1,xmrig,1.0,1,test
small_ember_000488,1,xmrig,1.0,1,test
small_ember_000489,0,unknown,2.858756977023289e-09,0,test
small_ember_000490,1,xmrig,1.0,1,test
small_ember_000491,1,xmrig,1.0,1,test
small_ember_000492,1,xmrig,1.0,1,test
small_ember_000493,0,unknown,1.4517639948384044e-13,0,test
small_ember_000494,0,unknown,3.710985109831774e-13,0,test
small_ember_000495,0,unknown,1.6720388707665682e-09,0,test
small_ember_000496,0,unknown,1.849020922088464e-10,0,test
small_ember_000497,0,unknown,1.4910814069569789e-13,0,test
small_ember_000498,0,unknown,4.944856262687315e-08,0,test
small_ember_000499,0,unknown,6.038613674129785e-12,0,test
small_ember_000500,0,unknown,9.829718974822709e-07,0,test
small_ember_000501,0,unknown,1.2588947663219628e-12,0,test
small_ember_000502,0,unknown,6.832487582587071e-11,0,test
small_ember_000503,0,unknown,7.686171799337178e-10,0,test
